user_id,product_id,product_name,image_url,interaction,timestamp
A101HTPLV9HVMR,B00KW4LIJQ,iyun (TM) Hollow Out Butterfly Antique Festoon Bib Choker Collar Necklace,https://images-na.ssl-images-amazon.com/images/I/61zXC1n3OhL.jpg,1,2014-12-29 09:00:00
A101HTPLV9HVMR,B00KREP1HQ,Chunky Oval Turquoise Tibet Silver Pendant Torque Necklace Earrings Choker Set,https://images-na.ssl-images-amazon.com/images/I/41HLawbS8zL.jpg,1,2015-01-15 09:00:00
A101HTPLV9HVMR,B00LMU8IRE,Qiyun Twist Small Beaded String Torsade Multiple Rows Necklace Earrings Set,https://images-na.ssl-images-amazon.com/images/I/51GRt4zaCiL.jpg,1,2015-01-29 09:00:00
A101HTPLV9HVMR,B00PITUJZE,WearAll Women's Plus Size Knitted Tassel Print Poncho Shawl Cape - Black - One Size,https://images-na.ssl-images-amazon.com/images/I/51aFeSYz9vL.jpg,1,2016-01-01 09:00:00
A101HTPLV9HVMR,B01B6NFMPW,"A+D Womens Loose Flowy Tank Tunic Dress (S-3X) (Black, 2X-Large)",https://images-na.ssl-images-amazon.com/images/I/3121Svwb0BL.jpg,1,2016-04-26 09:00:00
A104M4DKQ96IT0,B00BMZ5WPU,Luxury Divas Beige Braided Elastic Stretch Belt Size XXX-Large,https://images-na.ssl-images-amazon.com/images/I/611R793USqL.jpg,1,2014-05-02 09:00:00
A104M4DKQ96IT0,B0017LD0BM,Extra Pair Value Eyes Plastic Frames 6 Pack - Incredible Value,https://images-na.ssl-images-amazon.com/images/I/31%2B29zTN90L.jpg,1,2014-10-02 09:00:00
A104M4DKQ96IT0,B0017LD0BM,Extra Pair Value Eyes Plastic Frames 6 Pack - Incredible Value,https://images-na.ssl-images-amazon.com/images/I/31%2B29zTN90L.jpg,1,2014-10-02 09:00:00
A104M4DKQ96IT0,B0017LGD34,Extra Pair Value Eyes Plastic Frames 6 Pack - Incredible Value,https://images-na.ssl-images-amazon.com/images/I/31%2B29zTN90L.jpg,1,2014-10-02 09:00:00
A104M4DKQ96IT0,B0017LGD34,Extra Pair Value Eyes Plastic Frames 6 Pack - Incredible Value,https://images-na.ssl-images-amazon.com/images/I/31%2B29zTN90L.jpg,1,2014-10-02 09:00:00
A10EQLKHMDEG2P,B014IV2RKC,IPINK Blue Rosebud and Swallow Dangle Plugs 0 Gauge-20mm Acrylic Plugs(2 Pieces),https://images-na.ssl-images-amazon.com/images/I/618qT1QKj6L.jpg,1,2016-07-23 09:00:00
A10EQLKHMDEG2P,B00YGCRX1M,Pink Queen Women's Bird Nest Rabbit Print Loose Casual Summer Tops Shirts,https://images-na.ssl-images-amazon.com/images/I/31gTlSDU9-L.jpg,1,2016-09-25 09:00:00
A10EQLKHMDEG2P,B00UPN42RY,OAKI Kids Rubber Rain Boots with Easy-On Handles for Children & Toddlers,https://images-na.ssl-images-amazon.com/images/I/41zbCdUIPyL.jpg,1,2017-04-30 09:00:00
A10EQLKHMDEG2P,B018OWYN2G,YING LAN Outdoor Bag Candy Color Cute Cat Ear PU Leather Crossbody Shoulder Bag(Black),https://images-na.ssl-images-amazon.com/images/I/51556LPdNBL.jpg,1,2017-04-30 09:00:00
A10EQLKHMDEG2P,B01B6O3TOM,"2 Pack Zenana Women's Plus Lace Trim Tank Tops 3X Black, White",https://images-na.ssl-images-amazon.com/images/I/41nNmecMeCL.jpg,1,2017-04-30 09:00:00
A10G10SU7SAUG1,B00HFKN2IU,Allegra K Lady Long Sleeve Letter Pattern Pullover Knit Shirt Black S,https://images-na.ssl-images-amazon.com/images/I/51RB1DDYfRL.jpg,1,2016-01-15 09:00:00
A10G10SU7SAUG1,B009PMILQE,Allegra K Women Boat Neck Batwing Sleeves Pullover Tops Fuchsia M,https://images-na.ssl-images-amazon.com/images/I/512BiKUwmeL.jpg,1,2016-01-26 09:00:00
A10G10SU7SAUG1,B00AW83HM8,Allegra K Women Sleeveless Sheer Mesh Yoke Mini Skater Dress L Black,https://images-na.ssl-images-amazon.com/images/I/41NsmBfufkL.jpg,1,2016-01-26 09:00:00
A10G10SU7SAUG1,B00D83TNRM,Allegra K Ladies Boat Neck Short Dolman Sleeve Cape Style Fashion Top Large / US 14 Khaki,https://images-na.ssl-images-amazon.com/images/I/41w3eZ7E5rL.jpg,1,2016-01-26 09:00:00
A10G10SU7SAUG1,B00E1L9QOU,Allegra K Woman Boat Neck Button Decor Front Batwing Tunic Top XL Dark Blue,https://images-na.ssl-images-amazon.com/images/I/417sujaf-NL.jpg,1,2016-01-26 09:00:00
A10G10SU7SAUG1,B00IE0ZHBU,DJT Cowl Neck Button Embellished Ruched Long Sleeve Blouse Top Grey XL,https://images-na.ssl-images-amazon.com/images/I/41qoplDUuvL.jpg,1,2016-01-26 09:00:00
A10G10SU7SAUG1,B00VHFGJTI,DJT Lady Scoop Neck Long Sleeve Stretchy Irregular Hem Casual Top Blouse #1 Black,https://images-na.ssl-images-amazon.com/images/I/51ZpmDDuN3L.jpg,1,2016-01-26 09:00:00
A10G10SU7SAUG1,B01C2MHAAG,Susenstone Women Beach Barefoot Sandal Foot Tassel Jewelry Anklet,https://images-na.ssl-images-amazon.com/images/I/41YFohRen%2BL.jpg,1,2017-07-24 09:00:00
A10HXN4Y080YCV,B016L4CO3O,KBW-315 KHK S/M Plaid Ascot Ivy Newsboy Hat,https://images-na.ssl-images-amazon.com/images/I/51jhMva2-VL.jpg,1,2016-02-01 09:00:00
A10HXN4Y080YCV,B01G6EF10M,"Makkrom Women's Short Sleeve Sequin Stitching Cowl Neck T Shirt Tops, Black, Small",https://images-na.ssl-images-amazon.com/images/I/511fMg5grSL.jpg,1,2016-08-04 09:00:00
A10HXN4Y080YCV,B01D8OR3BI,"TOTU Stainless Steel Mens Womens Necklace Link Curb Chain Necklace with Bracelet , 10mm Width, 24”/8.5” Length",https://images-na.ssl-images-amazon.com/images/I/51rqeetx3GL.jpg,1,2016-08-10 09:00:00
A10HXN4Y080YCV,B01F7C8P48,"DaySeventh 2016 Women's Elegant Sleeveless Blouse Casual Tops T-Shirt (S, Green)",https://images-na.ssl-images-amazon.com/images/I/51mPe5zch5L.jpg,1,2016-08-12 09:00:00
A10HXN4Y080YCV,B009ERSRDM,Allegra K Ladies Scoop Neck Stripe Pattern Straight Cut Wrap Back Dress S Black,https://images-na.ssl-images-amazon.com/images/I/41rM4bqY8ZL.jpg,1,2017-01-25 09:00:00
A10O1AB7D0KYZU,B00R4RQIZI,Destiny Class Wallets: TITAN - HUNTER - WARLOCK,https://images-na.ssl-images-amazon.com/images/I/51iI02GD97L.jpg,1,2015-07-08 09:00:00
A10O1AB7D0KYZU,B00YFX58T6,Winkine Casual Style Cute Lightweight Striped School Bag Backpack Canvas Bag Travel Backpack (Black),https://images-na.ssl-images-amazon.com/images/I/416FHysOsFL.jpg,1,2015-09-30 09:00:00
A10O1AB7D0KYZU,B01B2AXEHW,ANGVNS Women's Retro Neck Houndstooth-Print Peplum 1/2 Sleeve Formal Pencil Dress Gray M,https://images-na.ssl-images-amazon.com/images/I/51emRpM8VbL.jpg,1,2016-03-05 09:00:00
A10O1AB7D0KYZU,B01BYCNHNE,Jastore Little Girls' Clothing Set Sleeveless Shirt+ Pants with Belt (3-4 Years),https://images-na.ssl-images-amazon.com/images/I/31bjdFW2fzL.jpg,1,2016-03-14 09:00:00
A10O1AB7D0KYZU,B01C7621UG,ANGVNS Women Casual Long Sleeve Slim Fit Party Bodycon Sheath Dress 2017,https://images-na.ssl-images-amazon.com/images/I/31fK2VljOnL.jpg,1,2016-03-24 09:00:00
A10O1AB7D0KYZU,B01E3OPNFK,"FINEJO Women Chiffon Round Neck Sleeveless Maxi Dress, Green M",https://images-na.ssl-images-amazon.com/images/I/41Y%2BVcLUjBL.jpg,1,2016-05-06 09:00:00
A10O1AB7D0KYZU,B01F8PA5LA,TXZTrade Women's Floral Tankini Swimdress Cover Up Vintage Two-Piece Swimsuit with Swimming trunks TXZ9019-Blue-XL,https://images-na.ssl-images-amazon.com/images/I/614tYxZgymL.jpg,1,2016-05-22 09:00:00
A10O1AB7D0KYZU,B00PDK9IR8,"C2U Women Pullover Elegant Wave Flouncing Long Sleeve Chiffon Shirt,X-Large,Purple",https://images-na.ssl-images-amazon.com/images/I/51XNBwZe4fL.jpg,1,2016-06-06 09:00:00
A10O1AB7D0KYZU,B01H01OZIO,"Vilania Women Tankini swimsuit Stripes Lined Up Double Up Two Pieces Bikini Swimwear Set Plus size Bathing Suit With Support And Coverage Black,TXZ902",https://images-na.ssl-images-amazon.com/images/I/41cdGP136OL.jpg,1,2016-07-11 09:00:00
A10O1AB7D0KYZU,B01F003JOS,"iNewbetter Women Summer Tank Tops Sleeveless Blouse Casual Vest Top T-Shirt M,  Multicolor",https://images-na.ssl-images-amazon.com/images/I/51LEvl11NiL.jpg,1,2016-08-02 09:00:00
A10ROKQL2HSDAL,B00VR80VUI,"SheIn Women's Blue/White Half Sleeve Hollow Striped Flare Dress (L, Blue)",https://images-na.ssl-images-amazon.com/images/I/41qqfypu7EL.jpg,1,2015-11-21 09:00:00
A10ROKQL2HSDAL,B00UFEQUJ6,Persun Women Long Sleeve Polka Dot Shirt Collar Dress Large,https://images-na.ssl-images-amazon.com/images/I/51RDqcO3hqL.jpg,1,2016-03-29 09:00:00
A10ROKQL2HSDAL,B00VC8IZOW,Fashion Shiny Sparkle Glitter Sequin Cross Batwing Blouse XL Black,https://images-na.ssl-images-amazon.com/images/I/41-P6ifjLhL.jpg,1,2016-04-25 09:00:00
A10ROKQL2HSDAL,B0155YUR6C,Women's Sexy Chiffon Long Sleeve Plus Size Long Jumpsuit,https://images-na.ssl-images-amazon.com/images/I/31BMy0zBIlL.jpg,1,2016-04-25 09:00:00
A10ROKQL2HSDAL,B01CETXCGI,Roswear Women's Sexy Plunge V Neck Belted Wide Leg Jumpsuits Dress Yellow Large,https://images-na.ssl-images-amazon.com/images/I/41g9zviwpSL.jpg,1,2016-04-25 09:00:00
A10ROKQL2HSDAL,B01CM5D6MO,"Azbro Fashion Women Stand Collar Cape Style Sheer Chiffon Shirt, black XL",https://images-na.ssl-images-amazon.com/images/I/41%2BrONADo1L.jpg,1,2016-04-25 09:00:00
A10RXRZE0TAKPU,B0014F7B98,"var aPageStart = (new Date()).getTime();
var ue_t0=ue_t0||+new Date();

window.ue_ihb = (window.ue_ihb || window.ueinit || 0) + 1;
if (window.ue_ihb =",https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2016-05-11 09:00:00
A10RXRZE0TAKPU,B001IKJOLW,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41YPKmtP%2BsL.jpg,1,2016-05-11 09:00:00
A10RXRZE0TAKPU,B0058YEJ5K,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/51y5T5%2BEfyL.jpg,1,2016-05-11 09:00:00
A10RXRZE0TAKPU,B005AGO4LU,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41N-3erwnaL.jpg,1,2016-05-11 09:00:00
A10RXRZE0TAKPU,B0092UF54A,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/51y5T5%2BEfyL.jpg,1,2016-05-11 09:00:00
A10RXRZE0TAKPU,B009MA34NY,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2016-05-11 09:00:00
A10RXRZE0TAKPU,B010RRWKT4,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2016-05-11 09:00:00
A10RXRZE0TAKPU,B014IBJKNO,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2016-05-11 09:00:00
A10WPKF2VH1JWY,B0014F7B98,"var aPageStart = (new Date()).getTime();
var ue_t0=ue_t0||+new Date();

window.ue_ihb = (window.ue_ihb || window.ueinit || 0) + 1;
if (window.ue_ihb =",https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2017-05-18 09:00:00
A10WPKF2VH1JWY,B001IKJOLW,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41YPKmtP%2BsL.jpg,1,2017-05-18 09:00:00
A10WPKF2VH1JWY,B0058YEJ5K,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/51y5T5%2BEfyL.jpg,1,2017-05-18 09:00:00
A10WPKF2VH1JWY,B005AGO4LU,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41N-3erwnaL.jpg,1,2017-05-18 09:00:00
A10WPKF2VH1JWY,B0092UF54A,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/51y5T5%2BEfyL.jpg,1,2017-05-18 09:00:00
A10WPKF2VH1JWY,B009MA34NY,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2017-05-18 09:00:00
A10WPKF2VH1JWY,B010RRWKT4,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2017-05-18 09:00:00
A10WPKF2VH1JWY,B014IBJKNO,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2017-05-18 09:00:00
A10X6EMVZGVX9E,B0014F7B98,"var aPageStart = (new Date()).getTime();
var ue_t0=ue_t0||+new Date();

window.ue_ihb = (window.ue_ihb || window.ueinit || 0) + 1;
if (window.ue_ihb =",https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2017-11-02 09:00:00
A10X6EMVZGVX9E,B001IKJOLW,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41YPKmtP%2BsL.jpg,1,2017-11-02 09:00:00
A10X6EMVZGVX9E,B0058YEJ5K,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/51y5T5%2BEfyL.jpg,1,2017-11-02 09:00:00
A10X6EMVZGVX9E,B005AGO4LU,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41N-3erwnaL.jpg,1,2017-11-02 09:00:00
A10X6EMVZGVX9E,B0092UF54A,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/51y5T5%2BEfyL.jpg,1,2017-11-02 09:00:00
A10X6EMVZGVX9E,B009MA34NY,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2017-11-02 09:00:00
A10X6EMVZGVX9E,B010RRWKT4,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2017-11-02 09:00:00
A10X6EMVZGVX9E,B014IBJKNO,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2017-11-02 09:00:00
A10YNQ7SPY4X63,B00KA3W7IK,Qiyun (TM) Graduated Butterfly Turquoise Blue Tibet Silver Bib Necklace Earrings Set,https://images-na.ssl-images-amazon.com/images/I/517IY39hUhL.jpg,1,2014-07-05 09:00:00
A10YNQ7SPY4X63,B00GDAKKEC,YAZILIND Handmade Ethnic Flower Alloy Green Turquoise Heart Adjustable Bracelet Bangle,https://images-na.ssl-images-amazon.com/images/I/41wIn0s0VuL.jpg,1,2014-07-21 09:00:00
A10YNQ7SPY4X63,B00FNPPQS8,YAZILIND Jewelry Vintage Tibetan Sliver Ethnic Rose Collar Necklace Gift Idea,https://images-na.ssl-images-amazon.com/images/I/41oYmzuIXJL.jpg,1,2014-07-25 09:00:00
A10YNQ7SPY4X63,B00LBRMWQG,"Alvdis One Pair Love Heart Stone Style Swarovski Crystal Fashion Ear Ring Earring, Blue",https://images-na.ssl-images-amazon.com/images/I/314H0dgtAOL.jpg,1,2015-01-02 09:00:00
A10YNQ7SPY4X63,B00IGAOE3U,BI.TENCON Black Elasticity Lace Waist Training Cincher Underbust Corset 2xl,https://images-na.ssl-images-amazon.com/images/I/414sex-RANL.jpg,1,2015-04-14 09:00:00
A10Z8PKPUJ7YHO,B0014F7B98,"var aPageStart = (new Date()).getTime();
var ue_t0=ue_t0||+new Date();

window.ue_ihb = (window.ue_ihb || window.ueinit || 0) + 1;
if (window.ue_ihb =",https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2017-11-04 09:00:00
A10Z8PKPUJ7YHO,B001IKJOLW,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41YPKmtP%2BsL.jpg,1,2017-11-04 09:00:00
A10Z8PKPUJ7YHO,B0058YEJ5K,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/51y5T5%2BEfyL.jpg,1,2017-11-04 09:00:00
A10Z8PKPUJ7YHO,B005AGO4LU,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41N-3erwnaL.jpg,1,2017-11-04 09:00:00
A10Z8PKPUJ7YHO,B0092UF54A,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/51y5T5%2BEfyL.jpg,1,2017-11-04 09:00:00
A10Z8PKPUJ7YHO,B009MA34NY,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2017-11-04 09:00:00
A10Z8PKPUJ7YHO,B010RRWKT4,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2017-11-04 09:00:00
A10Z8PKPUJ7YHO,B014IBJKNO,NIKE Women's Flex Supreme TR 4 Cross Trainer,https://images-na.ssl-images-amazon.com/images/I/41kIt85F7NL.jpg,1,2017-11-04 09:00:00
A11050ZKT750SK,B0132IPR0O,"B.BANG Women Sports Bra Padded Zipped Seamless (L, 4Pack)",https://images-na.ssl-images-amazon.com/images/I/51d97ojmaRL.jpg,1,2016-05-22 09:00:00
A11050ZKT750SK,B00KDC2YKE,"Camellias Women's Sexy Flower Tapestry Underbust Boned Corset Bustier, SZ1009-White-3XL",https://images-na.ssl-images-amazon.com/images/I/411NYQFQavL.jpg,1,2016-09-27 09:00:00
A11050ZKT750SK,B01C1ZBBRC,"1003 DR Agan Traders Renaissance Spaghetti Strap Dress (S, Purple)",https://images-na.ssl-images-amazon.com/images/I/41uRTYrjuFL.jpg,1,2016-10-03 09:00:00
A11050ZKT750SK,B00Z5RU81Y,SUNYIK Opalite Tumbled Stone Bib Necklace Collar Choker Strands 17.5 inches,https://images-na.ssl-images-amazon.com/images/I/41vY9CygQ%2BL.jpg,1,2016-10-10 09:00:00
A11050ZKT750SK,B01EN6MNJC,V-neck short sleeve T-shirt SCARLET X LARGE,https://images-na.ssl-images-amazon.com/images/I/41bmMOaiE1L.jpg,1,2016-10-10 09:00:00
A11050ZKT750SK,B01CTY8KBU,"Women's Plus Size Floral Lace Unlined Stretchy Strapless See Through Bandeau Tube Top (XX-Large, White)",https://images-na.ssl-images-amazon.com/images/I/61GSg9GmmoL.jpg,1,2016-10-21 09:00:00
A11150HPV1MY4Y,B00LJJQ21M,Amjimshop Bronze Lovely Vintage Key Design Quartz Key Women Necklace Gift Pocket Watch,https://images-na.ssl-images-amazon.com/images/I/51zqrRn092L.jpg,1,2015-06-04 09:00:00
A11150HPV1MY4Y,B017SQCA24,Fedi Apparel Women Girl Long Sleeve Jogging T-Shirt Fitted Blouse Tee Top,https://images-na.ssl-images-amazon.com/images/I/51pheFN0YcL.jpg,1,2016-03-30 09:00:00
A11150HPV1MY4Y,B00UJ0CD56,Mudder Unisex Vintage Quartz Eagle Design Pocket Watch With Chain,https://images-na.ssl-images-amazon.com/images/I/51kSZLdkzKL.jpg,1,2016-04-13 09:00:00
A11150HPV1MY4Y,B015ZK03GA,Quesera Women's Christmas Lingerie Sexy Santa Outfit Dress Velet Corset Costume,https://images-na.ssl-images-amazon.com/images/I/41QyalnsZlL.jpg,1,2017-01-25 09:00:00
A11150HPV1MY4Y,B01FZ448SU,ROMWE Women's Crew Neck Poplin Sleeveless Tribal Embroidered Dress Pink S,https://images-na.ssl-images-amazon.com/images/I/41K5bLLuJML.jpg,1,2017-01-25 09:00:00
A113HH4FSE1ODN,B01588Z206,Baifern Women's Sexy Bustier Off Shoulder Low Cut See Through Sleeveless Dress,https://images-na.ssl-images-amazon.com/images/I/41ac36IG1mL.jpg,1,2016-07-07 09:00:00
A113HH4FSE1ODN,B016DQ4KAU,Set of 4 - Tribal Swirls 16g Septum Clicker 316L Surgical Steel,https://images-na.ssl-images-amazon.com/images/I/51%2BvysbTq9L.jpg,1,2016-07-07 09:00:00
A113HH4FSE1ODN,B01A4WF4V8,"14kt Gold Plated Lacey Single Opal 16g Septum Clicker - Choose Blue, White, Pink or Purple Synthetic Opal",https://images-na.ssl-images-amazon.com/images/I/51%2BvysbTq9L.jpg,1,2016-07-07 09:00:00
A113HH4FSE1ODN,B01C9U8O56,SZHEM Womens Plus Size Bikini Set Swimwear Retro High Waist Cut Out Bathing Suits,https://images-na.ssl-images-amazon.com/images/I/51BKMq7rLHL.jpg,1,2016-07-07 09:00:00
A113HH4FSE1ODN,B01CUACR8K,Dearlovers Women Wide Leg Loose Fit Belted Jumpsuits Medium Size White,https://images-na.ssl-images-amazon.com/images/I/31xhSluIgtL.jpg,1,2016-07-07 09:00:00
A11459ZN3F8VJ5,B0018N66X8,"var aPageStart = (new Date()).getTime();
var ue_t0=ue_t0||+new Date();

window.ue_ihb = (window.ue_ihb || window.ueinit || 0) + 1;
if (window.ue_ihb =",https://images-na.ssl-images-amazon.com/images/I/41UB8yOqhnL.jpg,1,2015-11-19 09:00:00
A11459ZN3F8VJ5,B0018N7NP8,Funtasma by Pleaser Women's Dainty-420 Pump,https://images-na.ssl-images-amazon.com/images/I/41UB8yOqhnL.jpg,1,2015-11-19 09:00:00
A11459ZN3F8VJ5,B002HIQWOQ,"var aPageStart = (new Date()).getTime();
var ue_t0=ue_t0||+new Date();

window.ue_ihb = (window.ue_ihb || window.ueinit || 0) + 1;
if (window.ue_ihb =",https://images-na.ssl-images-amazon.com/images/I/51GmstgA7UL.jpg,1,2015-11-19 09:00:00
A11459ZN3F8VJ5,B004XSBQRG,Ice-Watch Ice-Love Lavender Dial Women's watch #LO.LR.S.S.11,https://images-na.ssl-images-amazon.com/images/I/41hbqvlp8QL.jpg,1,2016-10-08 09:00:00
A11459ZN3F8VJ5,B01FDZSPS0,"4 Pack Zenana Women's Lace Trim Tanks Small Black, Black, White, Purple",https://images-na.ssl-images-amazon.com/images/I/41dMrxixGVL.jpg,1,2018-07-27 09:00:00
A114KIJEBP6ER7,B00CN5B8UG,Lady Geometric Prints Stretchy Batwing Knitted Loose Cardigan Sweater,https://images-na.ssl-images-amazon.com/images/I/51fljzMUPeL.jpg,1,2014-03-09 09:00:00
A114KIJEBP6ER7,B00D83TNRM,Allegra K Ladies Boat Neck Short Dolman Sleeve Cape Style Fashion Top Large / US 14 Khaki,https://images-na.ssl-images-amazon.com/images/I/41w3eZ7E5rL.jpg,1,2014-08-07 09:00:00
A114KIJEBP6ER7,B00F2OZ5JK,Ladies Soft 100% Wool Women's Cloche Bucket Hat w/Bow Accent CL1652-Khaki,https://images-na.ssl-images-amazon.com/images/I/41HF2MAJl3L.jpg,1,2014-08-07 09:00:00
A114KIJEBP6ER7,B00NNFHF3O,"MUXXN Lady Noble Elegant Wool Cape Poncho Coat (One Size, Black)",https://images-na.ssl-images-amazon.com/images/I/41oj5dVx80L.jpg,1,2014-10-30 09:00:00
A114KIJEBP6ER7,B00JFCB4MC,Enimay Men's Combo Pack 3pc Set Paisley Vest Tie Hankerchief. 2XL White,https://images-na.ssl-images-amazon.com/images/I/31qonKeot1L.jpg,1,2014-11-13 09:00:00
A114KIJEBP6ER7,B00ENNV74I,35 Below Town & Country Cape w/ Faux Suede Belt Sizes Avail. L/XL - Houndstooth,https://images-na.ssl-images-amazon.com/images/I/51t53-prD6L.jpg,1,2015-01-01 09:00:00
